"Source Name","Association","RA","Dec","Classification (code)","TEV Cat","TEV Association"
"3FGL J2104.2-0211","NVSS J210421-021239","316.0515","-2.1909","bcu","N",""
"3FGL J2104.7+2113","","316.1928","21.2282","","N",""
"3FGL J2106.1+2505","MG3 J210642+2501","316.5303","25.098","bcu","N",""
"3FGL J2107.1+2248","","316.7948","22.8038","","N",""
"3FGL J2107.7-4822","PMN J2107-4827","316.9311","-48.3696","bcu","N",""
"3FGL J2108.0+3654","TXS 2106+367","317.0046","36.9142","bcu","N",""
"3FGL J2108.1+5202","","317.0447","52.0424","","N",""
"3FGL J2108.6-8619","1RXS J210959.5-861853","317.1631","-86.3176","bcu","N",""
"3FGL J2108.6-0250","TXS 2106-030","317.1727","-2.842","bll","N",""
"3FGL J2109.1-6638","PKS 2104-668","317.2773","-66.6382","bcu","N",""
"3FGL J2109.4+1437","","317.3595","14.6197","","N",""
"3FGL J2110.0+0442","","317.5126","4.7045","","N",""
"3FGL J2110.0+0812","PMN J2110+0810","317.5176","8.2021","fsrq","N",""
"3FGL J2110.3-1013","PKS 2107-105","317.5763","-10.2232","fsrq","N",""
"3FGL J2110.3+3540","B2 2107+35A","317.5845","35.6685","bcu","N",""
"3FGL J2110.4+5946","","317.6193","59.7793","","N",""
"3FGL J2111.4+4605","PSR J2111+4606","317.8663","46.0896","PSR","N",""
"3FGL J2112.5-3044","","318.1447","-30.7344","","N",""
"3FGL J2112.7+0819","1RXS J211242.5+081831","318.1903","8.3254","bcu","N",""
"3FGL J2114.0+5239","","318.5243","52.6523","","N",""
"3FGL J2114.7+3130","B2 2112+31","318.693","31.5066","bcu","N",""
"3FGL J2114.9+5448","PSR J2114+54","318.7251","54.8158","psr","N",""
"3FGL J2115.2+1215","","318.822","12.2596","","N",""
"3FGL J2115.4+2933","B2 2113+29","318.851","29.5553","fsrq","N",""
"3FGL J2116.1+3339","B2 2114+33","319.0465","33.6504","bll","N",""
"3FGL J2116.2+4422","","319.0635","44.3805","","N",""
"3FGL J2116.9+1343","","319.2342","13.7281","","N",""
"3FGL J2117.6+3725","","319.4208","37.4256","","N",""
"3FGL J2118.0-3241","NVSS J211754-324326","319.511","-32.6923","bcu","N",""
"3FGL J2118.3+5751","","319.588","57.8626","","N",""
"3FGL J2118.4+0013","PMN J2118+0013","319.6017","0.2316","fsrq","N",""
"3FGL J2119.2-3313","PMN J2118-3316","319.82","-33.2248","bcu","N",""
"3FGL J2120.4-1256","","320.1234","-12.9463","","N",""
"3FGL J2121.0+1901","OX 131","320.2686","19.0235","fsrq","N",""
"3FGL J2121.5-8253","","320.3808","-82.8931","","N",""
"3FGL J2123.6+0533","OX 036","320.9214","5.5629","fsrq","N",""
"3FGL J2124.7-3358","PSR J2124-3358","321.1937","-33.9727","PSR","N",""
"3FGL J2125.8+5832","","321.4612","58.549","","N",""
"3FGL J2126.5-4605","PKS 2123-463","321.628","-46.087","FSRQ","N",""
"3FGL J2126.5-3926","PMN J2126-3921","321.6292","-39.4457","bcu","N",""
"3FGL J2127.1-5615","","321.7843","-56.2553","","N",""
"3FGL J2127.5-6001","","321.8927","-60.0313","","N",""
"3FGL J2127.7+3612","B2 2125+35","321.9485","36.2019","bll","N",""
"3FGL J2129.6-0427","PSR J2129-0429","322.4097","-4.4647","PSR","N",""
"3FGL J2130.4-4237","","322.6148","-42.6315","","N",""
"3FGL J2130.8-2745","RBS 1751","322.7231","-27.7658","bll","N",""
"3FGL J2131.1-6625","","322.7909","-66.4169","","N",""
"3FGL J2131.5-0915","RBS 1752","322.8908","-9.2528","bll","N",""
"3FGL J2131.5+2605","","322.8955","26.0971","","N",""
"3FGL J2131.8-2516","RBS 1755","322.9536","-25.2711","bll","N",""
"3FGL J2132.4-5420","PMN J2132-5420","323.1082","-54.3474","bcu","N",""
"3FGL J2133.0-6433","","323.2586","-64.5535","","N",""
"3FGL J2133.3+2533","87GB 213100.1+251534","323.3476","25.5565","bcu","N",""
"3FGL J2133.6+2821","","323.4037","28.3576","","N",""
"3FGL J2133.8+6648","NVSS J213349+664706","323.4673","66.8005","bcu","N",""
"3FGL J2134.1-0152","PKS 2131-021","323.5323","-1.8702","bll","N",""
"3FGL J2134.5-2131","","323.6463","-21.5217","","N",""
"3FGL J2135.3-5008","PMN J2135-5006","323.8279","-50.1441","fsrq","N",""
"3FGL J2135.6+5742","","323.9005","57.7131","","N",""
"3FGL J2138.2-4939","","324.5544","-49.6557","","N",""
"3FGL J2139.4-4235","MH 2136-428","324.8523","-42.5985","bll","N",""
"3FGL J2139.5+3919","","324.8972","39.3238","","N",""
"3FGL J2140.0+4715","LAT PSR J2139+4716","325.0147","47.2568","PSR","N",""
"3FGL J2141.6-6412","PMN J2141-6411","325.4123","-64.2005","bcu","N",""
"3FGL J2141.7-3734","PKS 2138-377","325.4285","-37.5722","fsrq","N",""
"3FGL J2142.2-2546","PMN J2142-2551","325.5703","-25.7812","bcu","N",""
"3FGL J2142.6-2029","","325.6564","-20.4987","","N",""
"3FGL J2142.7+1957","","325.6818","19.9575","","N",""
"3FGL J2143.1-3928","PMN J2143-3929","325.7814","-39.4668","bll","N",""
"3FGL J2143.5+1744","OX 169","325.8957","17.7337","fsrq","N",""
"3FGL J2144.2+3132","MG3 J214415+3132","326.0508","31.5422","bcu","N",""
"3FGL J2144.6-5640","","326.1545","-56.6796","","N",""
"3FGL J2144.6+6606","","326.1627","66.1037","","N",""
"3FGL J2144.9-3356","PMN J2145-3357","326.229","-33.9355","fsrq","N",""
"3FGL J2145.5+1007","","326.3765","10.1303","","N",""
"3FGL J2145.7+0717","MS 2143.4+0704","326.4478","7.2972","bll","N",""
"3FGL J2146.6-1344","NVSS J214637-134359","326.6623","-13.7438","bll","N",""
"3FGL J2146.7-1527","PKS 2143-156","326.6954","-15.4547","fsrq","N",""
"3FGL J2147.2+0929","PKS 2144+092","326.8101","9.498","FSRQ","N",""
"3FGL J2147.2+4730c","","326.8102","47.5154","","N",""
"3FGL J2147.3-7536","PKS 2142-75","326.84","-75.6088","FSRQ","N",""
"3FGL J2149.6+1915","TXS 2147+191","327.4082","19.2559","bcu","N",""
"3FGL J2149.7+0323","PKS B2147+031","327.4412","3.384","bll","N",""
"3FGL J2150.2-1411","TXS 2147-144","327.5684","-14.1872","bll","N",""
"3FGL J2150.5-1754","","327.6396","-17.9106","","N",""
"3FGL J2151.6+4154","","327.9032","41.906","","N",""
"3FGL J2151.6-2744","PMN J2151-2742","327.9177","-27.7363","fsrq","N",""
"3FGL J2151.8-3025","PKS 2149-306","327.9527","-30.4286","fsrq","N",""
"3FGL J2152.4+1735","S3 2150+17","328.1071","17.5847","bll","N",""
"3FGL J2152.9-0045","RBS 1792","328.23","-0.7526","bll","N",""
"3FGL J2153.9+6626","","328.486","66.4478","","N",""
"3FGL J2154.0-1137","PMN J2153-1136","328.5073","-11.6276","fsrq","N",""
"3FGL J2156.0+1818","RX J2156.0+1818","329.0142","18.3014","bcu","N",""
"3FGL J2156.9-0855","FIRST J215650.3-085535","329.2407","-8.9191","bll","N",""
"3FGL J2157.5+3126","B2 2155+31","329.3796","31.4497","fsrq","N",""
"3FGL J2158.0-1501","PKS 2155-152","329.5223","-15.0319","fsrq","N",""
"3FGL J2158.8-3013","PKS 2155-304","329.7203","-30.2268","bll","P","PKS 2155-304"
"3FGL J2159.2-2841","NVSS J215910-284115","329.8174","-28.6874","bcu","N",""
"3FGL J2159.8+1025","TXS 2157+102","329.9513","10.4315","bll","N",""
"3FGL J2200.0-6930","","330.024","-69.5036","","N",""
"3FGL J2200.2+2139","TXS 2157+213","330.0611","21.6537","bll","N",""
"3FGL J2200.9-2412","NVSS J220036-241428","330.2401","-24.2041","bcu","N",""
"3FGL J2201.7+5047","NRAO 676","330.4337","50.7997","fsrq","N",""
"3FGL J2202.4-8339","PKS 2155-83","330.6101","-83.656","fsrq","N",""
"3FGL J2202.7+4217","BL Lacertae","330.6872","42.2835","BLL","P","BL Lacertae"
"3FGL J2203.4+1725","PKS 2201+171","330.8644","17.4274","fsrq","N",""
"3FGL J2203.7+3143","4C +31.63","330.9393","31.7319","fsrq","N",""
"3FGL J2204.4+0439","4C +04.77","331.1039","4.6657","bll","N",""
"3FGL J2205.9-4704","","331.4761","-47.0813","","N",""
"3FGL J2206.5+6451","","331.6288","64.8565","","N",""
"3FGL J2206.9-0031","PMN J2206-0031","331.7473","-0.5238","bll","N",""
"3FGL J2207.8-5345","PKS 2204-54","331.9503","-53.764","fsrq","N",""
"3FGL J2209.0+3652","","332.2674","36.8689","","N",""
"3FGL J2209.8-0450","","332.4671","-4.8498","","N",""
"3FGL J2210.1+5925","","332.5261","59.4212","","N",""
"3FGL J2210.1+6043","","332.5314","60.7248","","N",""
"3FGL J2210.2+6509","","332.553","65.1637","","N",""
"3FGL J2212.0+2355","PKS 2209+236","333.0011","23.924","fsrq","N",""
"3FGL J2212.3-7039","PMN J2211-7039","333.09","-70.6561","bcu","N",""
"3FGL J2212.5+0703","","333.147","7.0598","","N",""
"3FGL J2212.6+2801","MG3 J221240+2759","333.1744","28.0187","bcu","N",""
"3FGL J2213.1-2532","PKS 2210-25","333.2827","-25.5349","fsrq","N",""
"3FGL J2213.6-4755","SUMSS J221330-475426","333.4054","-47.9206","bcu","N",""
"3FGL J2214.6+3000","PSR J2214+3000","333.6611","30.0085","PSR","N",""
"3FGL J2215.5+6122","","333.8768","61.3797","","N",""
"3FGL J2215.6+5134","PSR J2215+5135","333.9115","51.5773","PSR","N",""
"3FGL J2217.0+2421","B2 2214+24B","334.2676","24.364","bll","N",""
"3FGL J2217.2+6346","","334.307","63.7738","","N",""
"3FGL J2217.8+3207","","334.4616","32.1317","","N",""
"3FGL J2219.2+1806","MG1 J221916+1806","334.8039","18.1033","fsrq","N",""
"3FGL J2220.3+2812","RX J2220.4+2814","335.0856","28.2027","bcu","N",""
"3FGL J2220.6-6833","","335.1505","-68.5545","","N",""
"3FGL J2221.6-5225","PMN J2221-5224","335.4108","-52.4215","bll","N",""
"3FGL J2221.6+6507","","335.4142","65.1273","","N",""
"3FGL J2221.7+6318","","335.4353","63.303","","N",""
"3FGL J2222.3-3500","PKS 2220-351","335.5897","-35.0124","fsrq","N",""
"3FGL J2223.3+0103","","335.8378","1.0518","","N",""
"3FGL J2224.4+0351","","336.1018","3.8594","","N",""
"3FGL J2224.6-1122","PKS 2221-116","336.174","-11.3702","bll","N",""
"3FGL J2225.8+6045","","336.4647","60.7653","spp","E","SNR G106.3+02.7"
"3FGL J2225.8-0454","3C 446","336.4678","-4.9007","fsrq","N",""
"3FGL J2227.8+0040","PMN J2227+0037","336.958","0.6738","bll","N",""
"3FGL J2228.5-1636","","337.1486","-16.6017","","N",""
"3FGL J2229.0+6114","PSR J2229+6114","337.271","61.2415","PSR","E","Boomerang"
"3FGL J2229.1+2255","","337.2833","22.9288","","N",""
"3FGL J2229.7-0833","PKS 2227-08","337.4338","-8.5511","FSRQ","N",""
"3FGL J2230.5-7817","PKS 2225-785","337.6408","-78.2979","bcu","N",""
"3FGL J2230.6-4419","PKS 2227-445","337.6691","-44.3312","fsrq","N",""
"3FGL J2232.5+1143","CTA 102","338.1393","11.7203","FSRQ","N",""
"3FGL J2232.9-2021","1RXS J223249.5-202232","338.2379","-20.3581","bcu","N",""
"3FGL J2233.1+6542","","338.2789","65.7148","","N",""
"3FGL J2233.5-1235","PKS 2231-127","338.3974","-12.5998","bcu","N",""
"3FGL J2234.1-2655","PMN J2234-2656","338.5303","-26.9276","bcu","N",""
"3FGL J2234.8+0945","PSR J2234+0944","338.7103","9.7531","PSR","N",""
"3FGL J2235.3-4835","PKS 2232-488","338.8365","-48.5901","fsrq","N",""
"3FGL J2235.6-2319","PMN J2236-2309","338.9113","-23.3287","bcu","N",""
"3FGL J2236.0-3629","NVSS J223554-362901","339.0059","-36.4988","bll","N",""
"3FGL J2236.0-1706","PKS 2233-173","339.0188","-17.1054","fsrq","N",""
"3FGL J2236.2-5049","SUMSS J223605-505521","339.0569","-50.8279","bcu","N",""
"3FGL J2236.3+2829","B2 2234+28A","339.0765","28.4889","bll","N",""
"3FGL J2236.5-1432","PKS 2233-148","339.135","-14.5455","BLL","N",""
"3FGL J2237.1-3921","NVSS J223708-392137","339.2894","-39.3611","fsrq","N",""
"3FGL J2237.5-8326","","339.3911","-83.4372","","N",""
"3FGL J2237.9+6320","","339.482","63.334","","N",""
"3FGL J2238.4+5903","LAT PSR J2238+5903","339.6057","59.0534","PSR","N",""
"3FGL J2240.9+5831","PSR J2240+5832","340.2409","58.5261","PSR","N",""
"3FGL J2240.9+4121","B3 2238+410","340.2424","41.3528","bll","N",""
"3FGL J2241.6-5237","PSR J2241-5236","340.4182","-52.6228","PSR","N",""
"3FGL J2243.2-3933","NVSS J224326-393353","340.8057","-39.5646","bcu","N",""
"3FGL J2243.4-2541","PKS 2240-260","340.8643","-25.6945","bll","N",""
"3FGL J2243.6-1230","RBS 1888","340.9247","-12.5096","bll","N",""
"3FGL J2243.9+2021","RGB J2243+203","340.9913","20.3654","bll","N",""
"3FGL J2244.1+4057","TXS 2241+406","341.0425","40.9652","bll","N",""
"3FGL J2244.6+2503","","341.1605","25.0506","","N",""
"3FGL J2246.2+1547","NVSS J224604+154437","341.5579","15.7906","bcu","N",""
"3FGL J2246.7-5205","RBS 1895","341.6791","-52.0889","bcu","N",""
"3FGL J2247.2-0004","","341.8119","-0.0718","","N",""
"3FGL J2247.8+4413","NVSS J224753+441317","341.9603","44.2242","bll","N",""
"3FGL J2248.6-3235","PKS 2245-328","342.1615","-32.5974","fsrq","N",""
"3FGL J2249.3-5943","","342.348","-59.7226","","N",""
"3FGL J2250.1+3825","B3 2247+381","342.5267","38.4188","bll","P","B3 2247+381"
"3FGL J2250.3+1747","","342.5807","17.7958","","N",""
"3FGL J2250.3-4206","PMN J2250-4206","342.5836","-42.1027","bcu","N",""
"3FGL J2250.6+3308","","342.6732","33.142","","N",""
"3FGL J2250.7-2806","PMN J2250-2806","342.6795","-28.1161","bcu","N",""
"3FGL J2251.5-4928","SUMSS J225128-492912","342.8959","-49.4684","bcu","N",""
"3FGL J2251.9+4031","MG4 J225201+4030","342.988","40.5244","bll","N",""
"3FGL J2253.1-1237","","343.2968","-12.6281","","N",""
"3FGL J2254.0+1608","3C 454.3","343.5018","16.1459","FSRQ","N",""
"3FGL J2254.0+1403","NVSS J225354+140439","343.506","14.0624","bll","N",""
"3FGL J2254.1+6229","","343.5474","62.4969","","N",""
"3FGL J2254.6+4253","","343.657","42.8883","","N",""
"3FGL J2255.1+2411","MG3 J225517+2409","343.7786","24.1872","bll","N",""
"3FGL J2256.7-1022","PSR J2256-1024","344.1842","-10.3825","PSR","N",""
"3FGL J2256.7-2011","PKS 2254-204","344.1893","-20.1882","bll","N",""
"3FGL J2258.0-2759","PKS 2255-282","344.5119","-27.9853","fsrq","N",""
"3FGL J2258.1-8248","PMN J2258-8246","344.5413","-82.8056","bcu","N",""
"3FGL J2258.2-3645","","344.5617","-36.75","","N",""
"3FGL J2258.3-5526","PMN J2258-5526","344.5986","-55.4393","bll","N",""
"3FGL J2258.8+2437","","344.7242","24.6237","","N",""
"3FGL J2259.9-1553","","344.9963","-15.8969","","N",""
"3FGL J2300.0+4053","","345.0242","40.8929","","N",""
"3FGL J2300.1-3547","","345.0426","-35.7877","","N",""
"3FGL J2300.3+3136","NVSS J230022+313703","345.0779","31.616","bll","N",""
"3FGL J2301.2+5853","CTB 109","345.313","58.898","snr","N",""
"3FGL J2302.7+4443","PSR J2302+4442","345.6847","44.7224","PSR","N",""
"3FGL J2303.7+5555","","345.9442","55.9168","","N",""
"3FGL J2304.6+3704","1RXS J230437.1+370506","346.1606","37.0827","bll","N",""
"3FGL J2305.3-4219","SUMSS J230512-421859","346.3406","-42.3274","bcu","N",""
"3FGL J2305.8+1658","","346.4726","16.9775","","N",""
"3FGL J2307.4-1208","1RXS J230722.5-120520","346.8541","-12.1364","bll","N",""
"3FGL J2307.7+1449","MG1 J230734+1449","346.94","14.8221","bll","N",""
"3FGL J2309.0+5428","","347.252","54.4759","","N",""
"3FGL J2309.6-3633","1RXS J230940.6-363241","347.4153","-36.5618","bcu","N",""
"3FGL J2310.1-0557","","347.5463","-5.9517","","N",""
"3FGL J2311.0+3425","B2 2308+34","347.7641","34.4231","FSRQ","N",""
"3FGL J2311.0+0204","NVSS J231101+020504","347.7653","2.0809","bll","N",""
"3FGL J2312.9-6923","SUMSS J231347-692332","348.2395","-69.3928","bcu","N",""
"3FGL J2313.1+3935","","348.277","39.5863","","N",""
"3FGL J2314.0+1443","RGB J2313+147","348.5177","14.731","bll","N",""
"3FGL J2315.7-5018","PKS 2312-505","348.9419","-50.3116","bll","N",""
"3FGL J2316.8-5209","SUMSS J231701-521003","349.2158","-52.1664","bcu","N",""
"3FGL J2317.3-4534","1RXS J231733.0-453348","349.3451","-45.5698","bcu","N",""
"3FGL J2318.6+1912","TXS 2315+189","349.6547","19.2098","bcu","N",""
"3FGL J2318.6-3829","","349.6658","-38.4967","","N",""
"3FGL J2319.2-4207","PKS 2316-423","349.8043","-42.1315","bll","N",""
"3FGL J2321.2-6439","PMN J2321-6438","350.3178","-64.6656","bcu","N",""
"3FGL J2321.3+5113","","350.3453","51.221","","N",""
"3FGL J2321.6-1619","","350.4051","-16.3313","","N",""
"3FGL J2321.6+4438","B3 2319+444","350.416","44.634","fsrq","N",""
"3FGL J2321.9+2732","4C +27.50","350.4786","27.5398","fsrq","N",""
"3FGL J2321.9+3204","B2 2319+31","350.4794","32.0704","fsrq","N",""
"3FGL J2322.5+3436","TXS 2320+343","350.627","34.6027","bll","N",""
"3FGL J2322.9-4917","SUMSS J232254-491629","350.7342","-49.2893","bcu","N",""
"3FGL J2323.4+5849","Cas A","350.8702","58.8193","snr","P","Cassiopeia A"
"3FGL J2323.5-0315","PKS 2320-035","350.8976","-3.2647","fsrq","N",""
"3FGL J2323.7+2523","","350.947","25.3877","","N",""
"3FGL J2323.9+4211","1ES 2321+419","350.9813","42.1839","bll","N",""
"3FGL J2324.7-4040","1ES 2322-409","351.184","-40.6754","bll","N",""
"3FGL J2324.7+0801","PMN J2324+0801","351.1916","8.0306","bll","N",""
"3FGL J2325.2+3957","B3 2322+396","351.3204","39.9543","bll","N",""
"3FGL J2325.3-3557","CTS 0490","351.3455","-35.9546","fsrq","N",""
"3FGL J2325.4-4758","PKS 2322-482","351.3575","-47.975","bll","N",""
"3FGL J2325.6+1650","NVSS J232538+164641","351.4232","16.8334","bll","N",""
"3FGL J2327.2-4130","","351.8248","-41.5081","","N",""
"3FGL J2327.7+0941","PKS 2325+093","351.9435","9.6863","fsrq","N",""
"3FGL J2328.4-4034","PKS 2325-408","352.1129","-40.5797","bcu","N",""
"3FGL J2329.2+3754","NVSS J232914+375414","352.3184","37.914","bll","N",""
"3FGL J2329.3-4955","PKS 2326-502","352.3306","-49.9233","fsrq","N",""
"3FGL J2329.8+6102","","352.4567","61.0402","","N",""
"3FGL J2329.9-4734","PKS 2326-477","352.479","-47.5709","fsrq","N",""
"3FGL J2330.4-3726","PKS 2327-376","352.6075","-37.4489","bll","N",""
"3FGL J2330.5+1104","4C +10.73","352.6373","11.0774","fsrq","N",""
"3FGL J2330.8-2144","PMN J2331-2148","352.7094","-21.746","fsrq","N",""
"3FGL J2331.9-1609","","352.9919","-16.157","","N",""
"3FGL J2333.0-5525","","353.2636","-55.4265","","N",""
"3FGL J2334.1+0732","TXS 2331+073","353.5432","7.5411","fsrq","N",""
"3FGL J2334.4-7948","","353.6077","-79.8041","","N",""
"3FGL J2334.8+1432","NVSS J233453+143214","353.7236","14.5397","bll","N",""
"3FGL J2335.1-0133","PKS 2332-017","353.7859","-1.5523","fsrq","N",""
"3FGL J2335.6-2342","","353.9005","-23.7131","","N",""
"3FGL J2336.5+2356","B2 2334+23","354.1323","23.9366","bcu","N",""
"3FGL J2336.5-7620","PMN J2336-7620","354.1325","-76.3337","bcu","N",""
"3FGL J2336.5-4116","PKS 2333-415","354.134","-41.2709","fsrq","N",""
"3FGL J2337.2-8425","","354.3135","-84.4224","","N",""
"3FGL J2337.5+4108","","354.3938","41.1386","","N",""
"3FGL J2338.1-0229","PKS 2335-027","354.5442","-2.4992","fsrq","N",""
"3FGL J2338.7-7401","1RXS J233919.8-740439","354.6905","-74.0195","bcu","N",""
"3FGL J2338.7+0251","","354.6941","2.8567","","N",""
"3FGL J2339.0+2122","RX J2338.8+2124","354.7545","21.3833","bll","N",""
"3FGL J2339.6-0533","PSR J2339-0533","354.9019","-5.5521","PSR","N",""
"3FGL J2340.7+3847","","355.188","38.7965","","N",""
"3FGL J2340.7+8016","1RXS J234051.4+801513","355.1992","80.2707","bll","N",""
"3FGL J2343.0-4748","","355.7634","-47.802","","N",""
"3FGL J2343.6+1551","MG1 J234342+1542","355.9117","15.861","fsrq","N",""
"3FGL J2343.7+3437","1RXS J234332.5+343957","355.9404","34.6307","bll","N",""
"3FGL J2344.4+0549","1RXS J234354.4+054713","356.1028","5.8312","bcu","N",""
"3FGL J2344.9-5647","","356.2254","-56.7897","","N",""
"3FGL J2345.2-1554","PMN J2345-1555","356.3072","-15.9131","FSRQ","N",""
"3FGL J2346.7+0705","TXS 2344+068","356.6782","7.0861","bcu","N",""
"3FGL J2347.0+5142","1ES 2344+514","356.7642","51.7078","bll","P","1ES 2344+514"
"3FGL J2347.9+5436","NVSS J234753+543627","356.9834","54.6054","bcu","N",""
"3FGL J2348.0-1630","PKS 2345-16","357.0089","-16.5019","fsrq","N",""
"3FGL J2348.4-5100","SUMSS J234852-510311","357.1","-51.0079","bcu","N",""
"3FGL J2350.4-3004","NVSS J235034-300603","357.6057","-30.0718","bll","N",""
"3FGL J2351.9-7601","","357.9815","-76.0301","","N",""
"3FGL J2352.0+1752","CLASS J2352+1749","358.0149","17.8806","bll","N",""
"3FGL J2353.3-4805","SUMSS J235310-480558","358.3315","-48.0843","bcu","N",""
"3FGL J2353.3+6639","","358.3372","66.6592","","N",""
"3FGL J2353.6-3037","PKS 2351-309","358.4045","-30.6204","bll","N",""
"3FGL J2353.7-3911","NVSS J235342-391442","358.4401","-39.191","bcu","N",""
"3FGL J2354.0+2722","","358.5018","27.3731","","N",""
"3FGL J2354.1+4605","4C +45.51","358.5393","46.0915","fsrq","N",""
"3FGL J2354.4-6612","","358.6019","-66.2029","","N",""
"3FGL J2354.8-5245","","358.7022","-52.7634","","N",""
"3FGL J2355.4+6939","","358.8638","69.6505","","N",""
"3FGL J2355.5+8154","S5 2353+81","358.89","81.9002","fsrq","N",""
"3FGL J2356.0+4037","NVSS J235612+403648","359.0214","40.6319","bll","N",""
"3FGL J2356.9+6812","","359.2388","68.2148","","N",""
"3FGL J2357.3-0150","PKS 2354-021","359.3497","-1.8443","bll","N",""
"3FGL J2357.4-1716","RBS 2066","359.3601","-17.27","bll","N",""
"3FGL J2357.8-5310","PKS 2355-534","359.4513","-53.1782","fsrq","N",""
"3FGL J2358.0-4552","PKS 2355-461","359.5056","-45.8732","fsrq","N",""
"3FGL J2358.2-1022","PKS 2355-106","359.5502","-10.3699","fsrq","N",""
"3FGL J2358.3-2853","PMN J2358-2853","359.598","-28.891","bcu","N",""
"3FGL J2358.5+3827","","359.6342","38.4539","","N",""
"3FGL J2358.6-1809","","359.6659","-18.1585","","N",""
"3FGL J2358.9+3926","B2 2356+39","359.736","39.4476","fsrq","N",""
